--550041 -> 550065
FACTORYABS_FIELD_OFFSETS = {
   {550052, -13194.900390625, 297.73699951172, 22.462200164795, 3.2397599220276, 100},
   {550055, -13187.799804688, 282.76800537109, 22.561800003052, 0.36052298545837, 100},
   {550052, -13193.400390625, 234.05799865723, 22.462200164795, 3.0353100299835, 100},
   {550043, -13199.168945313, 240.70533752441, 22.562610626221, 4.9739198684692, 500},
   {550052, -13194.900390625, 236.91799926758, 22.462200164795, 5.4700398445129, 100},
   {550049, -13168, 247.47500610352, 24.562900543213, 5.6907901763916, 300},
   {550052, -13181.900390625, 260.23999023438, 22.412599563599, 3.9110200405121, 150},
   {550035, -13174.799804688, 241.75, 18.607099533081, 0, 1000},
   {550052, -13180.099609375, 264.27499389648, 22.462200164795, 5.5446500778198, 100},
   {550052, -13165.400390625, 265.32000732422, 22.412599563599, 1.338840007782, 150},
   {550052, -13172.900390625, 264.8630065918, 22.462200164795, 3.2080900669098, 100},
   {550052, -13172.200195313, 250.4880065918, 22.462200164795, 1.4527200460434, 100},
   {550052, -13167.5, 260.86401367188, 22.412599563599, 5.5367999076843, 150},
   {550052, -13177.799804688, 251.26400756836, 22.319200515747, 3.0156700611115, 250},
   {550052, -13179.799804688, 239.67500305176, 22.319200515747, 0.25106701254845, 250},
   {550052, -13186.5, 243.53199768066, 22.462200164795, 0.81262999773026, 100},
   {550052, -13193.5, 264.50201416016, 22.462200164795, 1.6925300359726, 100},
   {550052, -13195.099609375, 254.86599731445, 22.462200164795, 2.6467900276184, 100},
   {550052, -13196, 249.83599853516, 22.412599563599, 2.8117198944092, 150},
   {550052, -13197.799804688, 245.51499938965, 22.412599563599, 5.3053598403931, 150},
   {550061, -13189.799804688, 256.40301513672, 22.562200546265, 4.9109201431274, 100},
   {550061, -13189.799804688, 241.52799987793, 22.563100814819, 0.67840600013733, 100},
   {550053, -13194.5, 234.03799438477, 21.858299255371, 4.932119846344, 100},
   {550055, -13175.099609375, 255.14100646973, 22.561800003052, 5.7970499992371, 100},
   {550055, -13189.5, 237.69000244141, 22.561800003052, 5.4506897926331, 89.999997615814},
   {550052, -13242.5, 290.69299316406, 22.412599563599, 0.085336603224277, 150},
   {550052, -13240.799804688, 270.06100463867, 22.319200515747, 3.0446400642395, 250},
   {550052, -13225.400390625, 270.25, 22.462200164795, 5.015989780426, 100},
   {550052, -13223.799804688, 279.9289855957, 22.462200164795, 4.9492402076721, 100},
   {550052, -13225.400390625, 282.70498657227, 22.462200164795, 0.052275098860264, 100},
   {550052, -13233.099609375, 280.66598510742, 22.462200164795, 1.1086399555206, 100},
   {550052, -13238.700195313, 281.64898681641, 22.319200515747, 5.7498998641968, 250},
   {550043, -13233.852539063, 260.73577880859, 22.562007904053, 3.4031300544739, 500},
   {550043, -13204.811523438, 310.78857421875, 22.563093185425, 1.8323299884796, 500},
   {550052, -13241, 294.62100219727, 22.462200164795, 4.4128799438477, 100},
   {550065, -13205, 275, 20.358999252319, 2.6177299022675, 279.99999523163},
   {550052, -13240.400390625, 300.21899414063, 22.319200515747, 2.3865599632263, 250},
   {550052, -13233.700195313, 295.40600585938, 22.462200164795, 2.0920300483704, 100},
   {550052, -13212.099609375, 305.625, 22.412599563599, 2.3794898986816, 150},
   {550052, -13228.299804688, 291.24499511719, 22.412599563599, 4.3351302146912, 150},
   {550048, -13224.799804688, 303.21600341797, 22.562000274658, 0.57334101200104, 100},
   {550052, -13226.299804688, 295.64999389648, 22.412599563599, 4.9045400619507, 150},
   {550049, -13246.900390625, 289.61599731445, 24.562900543213, 2.7573299407959, 300},
   {550052, -13203.200195313, 310.21499633789, 22.5625, 5.8862900733948, 100},
   {550052, -13223.900390625, 310.25500488281, 22.462200164795, 3.5418798923492, 100},
   {550052, -13210.599609375, 309.60699462891, 22.462200164795, 4.8338599205017, 100},
   {550052, -13210.400390625, 315.33700561523, 22.319200515747, 2.662230014801, 250},
   {550035, -13205.200195313, 287.13000488281, 18.607099533081, 0, 1000},
   {550035, -13235.599609375, 272.14099121094, 18.607099533081, 0, 1000},
   {550035, -13235.599609375, 302.54299926758, 18.607099533081, 0, 1000},
   {550049, -13206.900390625, 317.77801513672, 24.562900543213, 1.6066800355911, 300},
   {550035, -13205.200195313, 317.51998901367, 18.607099533081, 0, 1000},
   {550052, -13247.5, 273.875, 22.412599563599, 2.4449601173401, 150},
   {550052, -13202.700195313, 295.82000732422, 22.462200164795, 3.1494400501251, 100},
   {550052, -13208.299804688, 296.65301513672, 22.319200515747, 2.9059700965881, 250},
   {550052, -13217, 288.74200439453, 22.412599563599, 3.451819896698, 150},
   {550051, -13222.099609375, 312.55801391602, 22.562299728394, 5.1448798179626, 200},
   {550051, -13227.700195313, 309.94500732422, 22.5625, 5.1448798179626, 200},
   {550051, -13216.5, 315.12701416016, 22.563499450684, 5.1448798179626, 200},
   {550042, -13228.200195313, 299.90200805664, 22.562000274658, 5.6839299201965, 400},
   {550050, -13201.900390625, 317.95498657227, 28.029699325562, 1.6059099435806, 250},
   {550061, -13220.200195313, 302.35900878906, 22.562799453735, 2.0222198963165, 100},
   {550061, -13220.299804688, 287.41299438477, 22.562900543213, 4.551990032196, 100},
   {550061, -13238.099609375, 287.17700195313, 22.562099456787, 2.9969000816345, 100},
   {550061, -13200.900390625, 302.36199951172, 22.563299179077, 6.0725197792053, 100},
   {550061, -13225.299804688, 312.31698608398, 21.857500076294, 2.1117599010468, 300},
   {550055, -13240.900390625, 282.05499267578, 22.562299728394, 5.944709777832, 100},
   {550055, -13234.400390625, 296.76501464844, 22.562000274658, 0.03066029958427, 100},
   {550055, -13225.099609375, 296.9880065918, 22.562400817871, 2.3428699970245, 100},
   {550055, -13212.299804688, 301.34899902344, 22.561800003052, 3.1871700286865, 100},
   {550055, -13200.299804688, 297.68099975586, 22.561800003052, 5.544939994812, 100},
   {550052, -13242.599609375, 260.44500732422, 22.412599563599, 4.5840101242065, 150},
   {550052, -13241, 264.12701416016, 22.462200164795, 5.2869400978088, 100},
   {550052, -13233.700195313, 264.88101196289, 22.462200164795, 2.9975099563599, 100},
   {550052, -13228.299804688, 260.82400512695, 22.412599563599, 4.2934198379517, 150},
   {550052, -13226.299804688, 265.16400146484, 22.412599563599, 4.7293200492859, 150},
   {550043, -13219.799804688, 246.04200744629, 22.562599182129, 4.1885299682617, 500},
   {550052, -13202.599609375, 234.98500061035, 22.462200164795, 4.5786099433899, 100},
   {550052, -13208.099609375, 235.9759979248, 22.319200515747, 0.35709500312805, 250},
   {550052, -13225.299804688, 239.90400695801, 22.462200164795, 5.5289402008057, 100},
   {550052, -13238.299804688, 251.38900756836, 22.319200515747, 3.4123001098633, 250},
   {550052, -13223.900390625, 249.52900695801, 22.462200164795, 5.2697601318359, 100},
   {550052, -13233.200195313, 250.40299987793, 22.412599563599, 2.8978600502014, 150},
   {550035, -13205.200195313, 256.75299072266, 18.607099533081, 0, 1000},
   {550052, -13225.299804688, 252.39300537109, 22.462200164795, 5.024670124054, 100},
   {550035, -13235.599609375, 241.75, 18.607099533081, 0, 1000},
   {550035, -13205.200195313, 226.3630065918, 18.607099533081, 0, 1000},
   {550052, -13203.200195313, 249.50399780273, 22.462200164795, 2.6114399433136, 100},
   {550052, -13210.700195313, 248.89999389648, 22.462200164795, 3.0748300552368, 100},
   {550052, -13212.200195313, 244.82499694824, 22.412599563599, 4.1194100379944, 150},
   {550052, -13210.299804688, 254.67300415039, 22.319200515747, 1.2754800319672, 250},
   {550052, -13217, 258.40899658203, 22.412599563599, 3.0544099807739, 150},
   {550061, -13220.299804688, 256.9289855957, 22.563199996948, 5.0813498497009, 100},
   {550061, -13220.299804688, 241.54499816895, 22.563199996948, 6.224100112915, 100},
   {550053, -13242.299804688, 259.11401367188, 21.857799530029, 3.5129098892212, 100},
   {550061, -13202.799804688, 241.40199279785, 22.562700271606, 3.1979699134827, 100},
   {550055, -13214.799804688, 235.63900756836, 22.562599182129, 4.4571599960327, 100},
   {550055, -13228, 250.17500305176, 22.562599182129, 3.451849937439, 100},
   {550055, -13239.700195313, 265.4700012207, 22.562299728394, 1.6312999725342, 100}
}
