FOREST_FIELD_OFFSETS = {
   {550079, 43.6113281245, -9.3378601074206, 0.0029004669189447, 3.1105799674988, 69.999998807907},
   {550068, -38.788085938, -4.1588745117175, 0.0020001983642572, 5.4309301376343, 179.99999523163},
   {550068, -33.688476563, -0.96386718749875, 0.0020001983642572, 4.8929400444031, 179.99999523163},
   {550068, -38.4882812505, -2.5598449707019, 0.0020001983642572, 4.9322099685669, 179.99999523163},
   {550068, -37.788085938, -1.1518554687487, 0.0020001983642572, 3.5184900760651, 179.99999523163},
   {550089, -5.5888671880002, -35.720855712889, 0.0024007415771479, 2.1492300033569, 100},
   {550090, -34.588867188, -21.721862792967, 0.0034001922607416, 2.1441099643707, 120.00000476837},
   {550068, -31.4882812505, -1.0168457031237, 0.0020001983642572, 3.4321100711823, 179.99999523163},
   {550068, -30.9882812505, 1.5131530761731, 0.0020001983642572, 1.5078799724579, 179.99999523163},
   {550068, -27.8886718755, 2.8431396484388, 0.0020001983642572, 0.73819202184677, 179.99999523163},
   {550068, -24.688476563, -1.3158569335925, 0.0020001983642572, 6.1260299682617, 179.99999523163},
   {550090, -31.688476563, -21.839874267577, 0.0024999237060541, 1.3979799747467, 100},
   {550090, -29.088867188, -21.973846435546, 0.0020993804931635, 4.7437801361084, 100},
   {550090, -33.9882812505, -27.141845703124, 0.002999649047851, 4.5395798683167, 120.00000476837},
   {550068, -22.188476563, -5.9648742675769, 0.0020001983642572, 4.9479298591614, 179.99999523163},
   {550068, -27.188476563, -8.5348510742175, 0.0020001983642572, 1.5392999649048, 179.99999523163},
   {550068, -26.9882812505, -10.418853759764, 0.0020001983642572, 6.1142401695251, 179.99999523163},
   {550090, -31.688476563, -27.278869628905, 0.0024999237060541, 5.9218797683716, 120.00000476837},
   {550068, -30.088867188, -7.8568725585925, 0.0020001983642572, 2.4307301044464, 179.99999523163},
   {550068, -33.588867188, -9.7488708496081, 0.0020001983642572, 1.9359300136566, 179.99999523163},
   {550068, -32.088867188, -10.449859619139, 0.0020001983642572, 0.43581598997116, 179.99999523163},
   {550090, -29.088867188, -27.109863281249, 0.0022004699707026, 5.3956599235535, 89.999997615814},
   {550090, -26.188476563, -26.693847656249, 0.0022996520996088, 1.5511399507523, 100},
   {550090, -23.8886718755, -27.902862548827, 0.0017999267578119, 1.2448400259018, 100},
   {550090, -26.4882812505, -22.132873535155, 0.20269905090332, 4.0094399452209, 110.00000238419},
   {550068, -9.5888671880002, -16.628845214842, 0.0020001983642572, 1.087700009346, 179.99999523163},
   {550068, -12.9882812505, -14.969848632811, 0.0020001983642572, 0.29444301128387, 179.99999523163},
   {550068, -14.788085938, -15.551849365233, 0.0020001983642572, 4.5866498947144, 179.99999523163},
   {550068, -19.4882812505, -15.847869873046, 0.0020001983642572, 5.3092098236084, 179.99999523163},
   {550095, -9.6884765630002, -39.839874267577, 0.0029004669189447, 4.9164600372314, 40.000000596046},
   {550095, -6.9882812505002, -44.220855712889, 0.0024999237060541, 2.9883100986481, 50},
   {550090, -24.088867188, -21.636871337889, 0.0020993804931635, 4.7634201049805, 120.00000476837},
   {550090, -21.288085938, -20.786865234374, 0.50259910583496, 0.27487599849701, 170.00000476837},
   {550090, -17.9882812505, -20.805847167967, 0.0020993804931635, 4.539589881897, 139.99999761581},
   {550090, -21.088867188, -29.489868164061, 0.60230003356934, 2.6153700351715, 179.99999523163},
   {550068, -44.288085938, 2.1461486816419, 0.0020001983642572, 3.0079898834229, 179.99999523163},
   {550068, -44.288085938, -2.7728576660144, 0.0020001983642572, 3.2200400829315, 179.99999523163},
   {550090, -18.4882812505, -32.708862304686, 0.50259910583496, 0.5497710108757, 139.99999761581},
   {550068, -20.4882812505, -13.554870605467, 0.0022004699707026, 1.8220399618149, 179.99999523163},
   {550068, -43.188476563, -8.466857910155, 0.0020001983642572, 3.3889000415802, 179.99999523163},
   {550068, -41.688476563, -13.274871826171, 0.0020001983642572, 3.4635200500488, 179.99999523163},
   {550090, -14.188476563, -20.731872558592, 0.70239959716797, 2.7645900249481, 160.00000238419},
   {550090, -11.188476563, -22.802856445311, 0.0025991058349604, 0.56783598661423, 129.99999523163},
   {550068, -22.788085938, -12.596862792967, 0.0022004699707026, 2.3089900016785, 179.99999523163},
   {550090, -6.4882812505002, -39.791870117186, -3.4970003509521, 0.61780601739883, 160.00000238419},
   {550068, -24.9882812505, -15.722869873046, 0.0022004699707026, 2.8862600326538, 179.99999523163},
   {550090, -15.4882812505, -34.686859130858, 0.60300003051758, 4.5702300071716, 160.00000238419},
   {550068, -39.3886718755, -17.982849121092, 0.0020001983642572, 3.6637899875641, 179.99999523163},
   {550068, -32.4882812505, -18.891845703124, 0.0020001983642572, 4.8615298271179, 179.99999523163},
   {550088, -10.288085938, -42.697845458983, -1.7015005493164, 2.6064100265503, 60.000002384186},
   {550096, -12.9882812505, -42.219848632811, 0.0024007415771479, 3.8434100151062, 44.999998807907},
   {550090, -10.088867188, -26.400848388671, 0.50209938049316, 2.6695599555969, 179.99999523163},
   {550068, -38.3886718755, -18.787872314452, 0.0020001983642572, 4.2803301811218, 179.99999523163},
   {550068, -39.3886718755, -8.1658630371081, 0.0020001983642572, 6.2006301879883, 179.99999523163},
   {550068, -27.588867188, -17.837860107421, 0.0022004699707026, 3.1768500804901, 179.99999523163},
   {550068, -38.688476563, -7.132873535155, 0.0020001983642572, 1.3625799417496, 179.99999523163},
   {550068, -29.088867188, -14.500854492186, 0.0022004699707026, 5.968939781189, 179.99999523163},
   {550079, -7.0888671880002, -20.694854736327, 0.0029004669189447, 3.8449199199677, 69.999998807907},
   {550079, -41.4882812505, -15.942871093749, 0.0022996520996088, 0.23051899671555, 69.999998807907},
   {550079, -43.4882812505, -6.7638549804675, 0.0022996520996088, 3.1521999835968, 69.999998807907},
   {550079, -43.8886718755, 1.5701293945325, 0.0022996520996088, 3.0069000720978, 69.999998807907},
   {550100, -12.088867188, -24.781860351561, 0.0022996520996088, 2.2678399085999, 129.99999523163},
   {550100, -12.088867188, -24.406860351561, 0.0022996520996088, 3.4066600799561, 179.99999523163},
   {550100, -12.788085938, -24.786865234374, 0.0022996520996088, 3.4066600799561, 150},
   {550100, -12.8886718755, -23.912872314452, 0.0022996520996088, 5.8076200485229, 139.99999761581},
   {550100, -12.588867188, -24.089874267577, 0.0022996520996088, 4.0679697990417, 200},
   {550100, -16.3886718755, -32.850860595702, 0.0015004730224604, 1.0284700393677, 189.99999761581},
   {550100, -16.4882812505, -32.430847167967, 0.0020993804931635, 3.9265899658203, 170.00000476837},
   {550100, -15.588867188, -32.610870361327, 0.0020993804931635, 3.9226698875427, 179.99999523163},
   {550100, -16.688476563, -31.649871826171, 0.0031007385253901, 1.0009900331497, 179.99999523163},
   {550100, -16.288085938, -32.068847656249, 0.0031007385253901, 0.93029999732971, 129.99999523163},
   {550100, -14.8886718755, -32.35186767578, 0.3014005279541, 0.93029999732971, 179.99999523163},
   {550102, -13.8886718755, -30.188873291014, -0.59730018615723, 2.2487900257111, 100},
   {550102, -17.3886718755, -24.380859374999, -0.59789909362793, 3.854150056839, 100},
   {550102, -17.3886718755, -24.380859374999, -0.59730018615723, 5.5097699165344, 110.00000238419},
   {550088, -21.188476563, -16.963867187499, 0.0025991058349604, 1.284500002861, 100},
   {550103, -15.8886718755, -26.58087158203, 0.0020001983642572, 5.3496799468994, 150},
   {550098, -8.2880859380002, -29.547851562499, -0.99799980163574, 4.2650299072266, 100},
   {550098, -18.8886718755, -25.154846191405, -0.99799980163574, 4.2650299072266, 100},
   {550098, -28.788085938, -23.745849609374, -0.74840034484863, 4.2650299072266, 50},
   {550098, -35.188476563, -23.675872802733, -0.74840034484863, 4.2650299072266, 50},
   {550098, -42.088867188, -29.070861816405, -0.99810089111328, 4.2650299072266, 100},
   {550098, -40.4882812505, -21.409851074217, -0.74740089416504, 4.2650299072266, 50},
   {550096, -30.4882812505, -20.409851074217, 1.0015996551514, 1.2273099422455, 30.000001192093},
   {550095, -41.288085938, -18.982849121092, 0.0020001983642572, 0.73251098394394, 25},
   {550096, -20.9882812505, -33.194854736327, 0.0024999237060541, 4.1181898117065, 30.000001192093},
   {550096, -24.4882812505, -30.639862060546, 0.0022996520996088, 0.41398298740387, 34.999999403954},
   {550095, -27.3886718755, -28.227874755858, 0.50229965209961, 5.773540019989, 31.000000238419},
   {550075, -18.588867188, -35.481872558592, 0.0027001953124994, 4.5451698303223, 60.000002384186},
   {550071, -18.588867188, -35.481872558592, 0.0027001953124994, 4.5451698303223, 100},
   {550071, -10.4882812505, -44.343872070311, -1.1586996459961, 6.03741979599, 100},
   {550077, -35.188476563, -15.83184814453, 0.0022996520996088, 6.0492000579834, 110.00000238419},
   {550076, -34.3886718755, -12.996856689452, 0.0022996520996088, 0.57497000694275, 179.99999523163},
   {550075, -36.3886718755, -11.97686767578, 0.0022996520996088, 1.7004499435425, 100},
   {550077, -37.9882812505, -14.723846435546, 0.0022996520996088, 3.1926999092102, 89.999997615814},
   {550071, -22.088867188, -17.707855224608, 0.0020001983642572, 0.47679600119591, 80.000001192093},
   {550071, -22.8886718755, -17.678863525389, 0.0020993804931635, 6.1238098144531, 100},
   {550071, -20.288085938, -17.890869140624, -0.35290016174316, 3.7534699440002, 100},
   {550088, -23.588867188, -33.814849853514, 0.50279937744141, 3.8791298866272, 69.999998807907},
   {550069, -37.9882812505, -10.076873779296, 0.0024999237060541, 2.076630115509, 139.99999761581},
   {550069, -36.588867188, -10.766845703124, 0.0024999237060541, 1.6053899526596, 139.99999761581},
   {550069, -34.9882812505, -12.389862060546, 0.0024999237060541, 0.12098699808121, 139.99999761581},
   {550069, -33.3886718755, -14.930847167967, 0.0024999237060541, 0.15240299701691, 139.99999761581},
   {550069, -35.8886718755, -16.419860839842, 0.0024999237060541, 4.3267998695374, 139.99999761581},
   {550069, -32.788085938, -16.411865234374, 0.0024999237060541, 5.0807800292969, 139.99999761581},
   {550069, -28.788085938, 2.4951477050794, 0.0024007415771479, 1.5182000398636, 200},
   {550069, -30.188476563, -0.94384765624875, 0.0024007415771479, 1.2040400505066, 200},
   {550078, -24.188476563, -6.1618652343737, 0.0024007415771479, 0.51287400722504, 60.000002384186},
   {550101, -19.3886718755, -15.645874023436, 0.0024007415771479, 1.7970000505447, 200},
   {550075, -35.9882812505, -20.218872070311, 0.0032991027832026, 5.3900699615479, 69.999998807907},
   {550096, -30.3886718755, -28.992858886717, 0.50189910888672, 4.9266800880432, 25},
   {550090, -50.8886718755, -29.374847412108, 0.0020001983642572, 6.0907697677612, 120.00000476837},
   {550090, -41.9882812505, -25.319854736327, 1.0024999237061, 1.1402100324631, 150},
   {550086, -19.588867188, 29.144134521486, 0.50299964904785, 0.76568102836609, 40.000000596046},
   {550086, -37.588867188, 10.026153564454, 0.002999649047851, 0.70442301034927, 40.000000596046},
   {550068, -31.688476563, 10.342132568361, 0.0025991058349604, 0.22421899437904, 179.99999523163},
   {550068, -38.188476563, 16.648147583009, 0.0025991058349604, 1.5279799699783, 179.99999523163},
   {550068, -32.288085938, 22.014144897462, 0.0025991058349604, 5.8358898162842, 179.99999523163},
   {550068, -26.688476563, 29.686141967775, 0.0020001983642572, 2.9372999668121, 179.99999523163},
   {550068, -22.4882812505, 34.71014404297, 0.0020001983642572, 1.7788300514221, 179.99999523163},
   {550068, -18.3886718755, 36.531143188478, 0.0020001983642572, 4.056489944458, 179.99999523163},
   {550068, -14.588867188, 39.007141113283, 0.0020001983642572, 6.0514001846313, 179.99999523163},
   {550068, -12.4882812505, 40.95314025879, 0.0020001983642572, 0.2158930003643, 179.99999523163},
   {550068, -17.188476563, 39.847137451173, 0.0020001983642572, 1.8770099878311, 179.99999523163},
   {550068, -22.3886718755, 37.416137695314, 0.0020001983642572, 2.1519000530243, 179.99999523163},
   {550068, -26.4882812505, 34.727142333986, 0.0020001983642572, 2.1479699611664, 179.99999523163},
   {550068, -29.788085938, 31.661132812501, 0.0020001983642572, 2.2186601161957, 179.99999523163},
   {550068, -33.088867188, 28.797134399415, 0.0020001983642572, 2.4699900150299, 179.99999523163},
   {550068, -35.9882812505, 26.417144775392, 0.0020001983642572, 4.2449898719788, 179.99999523163},
   {550068, -36.8886718755, 24.916137695314, 0.0020001983642572, 4.1585898399353, 179.99999523163},
   {550068, -38.4882812505, 22.813140869142, 0.0020001983642572, 4.0525698661804, 179.99999523163},
   {550068, -37.3886718755, 23.024139404298, 0.0020001983642572, 2.4817700386047, 179.99999523163},
   {550068, -40.088867188, 18.80714416504, 0.0020001983642572, 2.6309900283813, 179.99999523163},
   {550068, -42.288085938, 13.825134277345, 0.0020001983642572, 2.9137399196625, 179.99999523163},
   {550068, -43.588867188, 7.5631408691419, 0.0020001983642572, 2.9647901058197, 179.99999523163},
   {550068, -34.688476563, 15.769134521486, 0.0025991058349604, 0.86431902647018, 179.99999523163},
   {550079, -42.8886718755, 8.492126464845, 0.0022996520996088, 2.9715600013733, 69.999998807907},
   {550079, -41.588867188, 15.145141601564, 0.0022996520996088, 2.9008700847626, 69.999998807907},
   {550079, -39.288085938, 20.596145629884, 0.0022996520996088, 2.6063499450684, 69.999998807907},
   {550079, -35.3886718755, 26.397140502931, 0.0022996520996088, 2.4924700260162, 69.999998807907},
   {550079, -31.8886718755, 30.406143188478, 0.0022996520996088, 2.2804100513458, 69.999998807907},
   {550079, -27.3886718755, 34.090133666993, 0.0022996520996088, 2.2214999198914, 69.999998807907},
   {550079, -22.788085938, 37.454147338868, 0.0022996520996088, 2.1626000404358, 69.999998807907},
   {550068, -30.588867188, 25.23114013672, 0.0025991058349604, 5.2704000473022, 179.99999523163},
   {550068, -32.9882812505, 22.473144531251, 0.0025991058349604, 5.5452899932861, 179.99999523163},
   {550068, -31.4882812505, 26.225143432618, 0.0025991058349604, 2.3055200576782, 179.99999523163},
   {550068, -25.288085938, 24.85614013672, 0.0025991058349604, 3.4365000724792, 179.99999523163},
   {550068, -22.588867188, 22.961135864259, 0.0025991058349604, 4.1158599853516, 179.99999523163},
   {550068, -17.9882812505, 21.198135375978, 0.0025991058349604, 4.767749786377, 179.99999523163},
   {550068, -14.688476563, 23.690139770509, 0.0025991058349604, 5.2232699394226, 179.99999523163},
   {550068, -11.788085938, 27.638137817384, 0.0025991058349604, 6.2050199508667, 179.99999523163},
   {550068, -13.4882812505, 32.023147583009, 0.0025991058349604, 0.49909898638725, 179.99999523163},
   {550068, -17.588867188, 34.964141845704, 0.0025991058349604, 0.91535997390747, 179.99999523163},
   {550068, -13.688476563, 29.734146118165, 0.0025991058349604, 6.1775298118591, 179.99999523163},
   {550068, -16.3886718755, 23.80714416504, 0.0025991058349604, 5.1133198738098, 179.99999523163},
   {550068, -18.4882812505, 23.526138305665, 0.0025991058349604, 4.4692897796631, 179.99999523163},
   {550068, -22.688476563, 25.123138427736, 0.0020001983642572, 3.8095600605011, 179.99999523163},
   {550068, -24.688476563, 28.879135131837, 0.0020001983642572, 3.0280900001526, 179.99999523163},
   {550068, -41.588867188, 14.511138916017, 0.0020001983642572, 2.0227799415588, 179.99999523163},
   {550068, -34.288085938, 15.631134033204, 0.0020001983642572, 0.75436300039291, 179.99999523163},
   {550068, -31.788085938, 9.7871398925794, 0.0020001983642572, 0.23992699384689, 179.99999523163},
   {550068, -28.588867188, 6.9441528320325, 0.0020001983642572, 1.1588399410248, 179.99999523163},
   {550068, -24.688476563, 8.4681396484388, 0.0020001983642572, 4.9640998840332, 179.99999523163},
   {550068, -23.088867188, 12.660125732423, 0.0020001983642572, 5.2664799690247, 179.99999523163},
   {550068, -25.3886718755, 18.065139770509, 0.0020001983642572, 4.6303000450134, 179.99999523163},
   {550068, -24.8886718755, 19.830139160158, 0.0020001983642572, 3.9312999248505, 179.99999523163},
   {550068, -23.3886718755, 16.830139160158, 0.0020001983642572, 0.16924199461937, 179.99999523163},
   {550068, -26.8886718755, 16.18214416504, 0.0020001983642572, 0.25956299901009, 179.99999523163},
   {550068, -30.288085938, 15.194152832033, 0.0020001983642572, 0.44413098692894, 179.99999523163},
   {550068, -27.788085938, 22.749145507814, 0.0020001983642572, 5.1840100288391, 179.99999523163},
   {550068, -19.4882812505, 15.843139648439, 0.0020001983642572, 2.8631598949432, 179.99999523163},
   {550068, -17.088867188, 15.485137939454, 0.0020001983642572, 3.1026999950409, 179.99999523163},
   {550068, -14.4882812505, 15.638153076173, 0.0020001983642572, 3.330470085144, 179.99999523163},
   {550068, -11.288085938, 16.937133789064, 0.0020001983642572, 3.7860000133514, 179.99999523163},
   {550068, -11.288085938, 16.937133789064, 0.0020001983642572, 3.7860000133514, 100},
   {550068, -7.1884765630002, 20.892135620118, 0.0020001983642572, 4.473219871521, 179.99999523163},
   {550068, -7.0888671880002, 22.630142211915, 0.0020001983642572, 4.7323999404907, 179.99999523163},
   {550068, -7.4882812505002, 26.533142089845, 0.0020001983642572, 4.8502101898193, 179.99999523163},
   {550068, -7.8886718755002, 29.340133666993, 0.0020001983642572, 4.9366102218628, 179.99999523163},
   {550068, -8.6884765630002, 31.518142700197, 0.0020001983642572, 5.1957898139954, 179.99999523163},
   {550068, -8.6884765630002, 31.518142700197, 0.0020001983642572, 5.2075700759888, 100},
   {550068, -9.8886718755002, 33.818145751954, 0.0020001983642572, 5.2311301231384, 179.99999523163},
   {550068, -6.0888671880002, 32.029144287111, 0.0020001983642572, 3.6435399055481, 179.99999523163},
   {550075, -34.8886718755, 8.8611450195325, 0.0025991058349604, 6.2015800476074, 89.999997615814},
   {550075, -36.088867188, 12.54315185547, 0.0025991058349604, 1.0022399425507, 120.00000476837},
   {550075, -39.8886718755, 9.98114013672, 0.0025991058349604, 0.77840197086334, 100},
   {550076, -39.3886718755, 12.714141845704, 0.0025991058349604, 1.2166500091553, 179.99999523163},
   {550076, -37.8886718755, 7.5571289062513, 0.0025991058349604, 4.6056499481201, 200},
   {550068, -6.8886718755002, 19.143142700197, 0.0024999237060541, 5.2849998474121, 179.99999523163},
   {550072, -17.788085938, 26.732147216798, 0.0024999237060541, 5.2064599990845, 60.000002384186},
   {550072, -17.288085938, 28.092132568361, 0.0024999237060541, 5.5009799003601, 80.000001192093},
   {550072, -19.3886718755, 27.337142944337, 0.0024999237060541, 4.3126702308655, 100},
   {550076, -21.788085938, 29.451141357423, 0.0024999237060541, 3.4330298900604, 170.00000476837},
   {550077, -19.4882812505, 31.454147338868, 0.0024999237060541, 1.5716300010681, 100},
   {550077, -17.788085938, 30.130142211915, 0.0024999237060541, 0.45086801052094, 80.000001192093},
   {550069, -17.288085938, 28.025146484376, 0.0029004669189447, 5.3988699913025, 139.99999761581},
   {550069, -16.288085938, 27.251144409181, 0.0029004669189447, 5.8033499717712, 139.99999761581},
   {550069, -16.688476563, 31.204147338868, 0.0029004669189447, 0.30555900931358, 139.99999761581},
   {550069, -20.588867188, 32.683135986329, 0.0029004669189447, 1.8056700229645, 139.99999761581},
   {550069, -17.788085938, 32.834136962892, 0.0029004669189447, 1.2558900117874, 139.99999761581},
   {550069, -21.4882812505, 31.291137695314, 0.0029004669189447, 2.1551699638367, 139.99999761581},
   {550069, -21.3886718755, 28.394134521486, 0.0029004669189447, 3.6906299591064, 139.99999761581},
   {550069, -34.8886718755, 11.541137695314, 0.0029004669189447, 0.49405199289322, 139.99999761581},
   {550069, -36.3886718755, 12.308135986329, 0.0029004669189447, 6.2824401855469, 139.99999761581},
   {550069, -38.188476563, 13.197143554689, 0.0029004669189447, 6.0468201637268, 139.99999761581},
   {550069, -40.288085938, 12.364135742189, 0.0029004669189447, 1.8095899820328, 139.99999761581},
   {550069, -40.288085938, 11.110137939454, 0.0029004669189447, 2.6224799156189, 139.99999761581},
   {550069, -39.788085938, 9.4031372070325, 0.00069938659667912, 4.1068801879883, 139.99999761581},
   {550069, -38.688476563, 7.9511413574231, 0.0017007446289057, 4.7587699890137, 139.99999761581},
   {550069, -35.788085938, 7.9631347656263, 0.0024999237060541, 5.8740301132202, 139.99999761581},
   {550069, -34.088867188, 7.2601318359388, 0.0024999237060541, 4.3542799949646, 139.99999761581},
   {550069, -16.8886718755, 29.362136840822, 0.0024007415771479, 0.10998199880123, 139.99999761581},
   {550069, -21.288085938, 17.73114013672, 0.0024007415771479, 5.5920600891113, 200},
   {550069, -29.288085938, 27.114135742189, 0.0024007415771479, 0.63227099180222, 200},
   {550069, -32.588867188, 30.739135742189, 0.0024007415771479, 5.8418197631836, 200},
   {550069, -28.288085938, 15.693145751954, 0.0024007415771479, 0.39900699257851, 200},
   {550069, -30.3886718755, 19.375137329103, 0.0024007415771479, 5.2763299942017, 200},
   {550079, -30.188476563, 14.146148681642, 0.0024007415771479, 5.806459903717, 60.000002384186},
   {550079, -6.3886718755002, 37.440139770509, 0.0024007415771479, 4.820779800415, 60.000002384186},
   {550078, -18.788085938, 17.872146606447, 0.0024007415771479, 5.1624298095703, 60.000002384186},
   {550078, -26.288085938, 6.1561279296888, 0.0024007415771479, 5.9871001243591, 60.000002384186},
   {550101, -34.588867188, 9.6511535644544, 0.0024007415771479, 6.1049098968506, 170.00000476837},
   {550101, -19.188476563, 25.947143554689, 0.0024007415771479, 4.5262598991394, 139.99999761581},
   {550101, -20.088867188, 26.505142211915, 0.0024007415771479, 2.3035800457001, 100},
   {550068, -4.7880859380002, -20.071868896483, 0.0029004669189447, 0.67978101968765, 179.99999523163},
   {550090, 6.7119140619998, -43.461853027342, -2.4972006225586, 0.057408101856709, 229.99999523163},
   {550085, 35.411132812, -0.63687133788937, 0.002999649047851, 5.7584600448608, 100},
   {550086, 17.0117187495, -30.785858154296, 3.5029996490479, 1.1520999670029, 50},
   {550090, 3.7119140619998, -40.774871826171, -1.0994993591309, 5.1531400680542, 60.000002384186},
   {550090, -0.38867187550022, -39.084869384764, -2.034100189209, 2.2611300945282, 80.000001192093},
   {550090, -3.1884765630002, -36.325866699217, -1.0756994628906, 5.453770160675, 100},
   {550090, -4.4882812505002, -39.663848876952, 0.0024999237060541, 3.6379399299622, 100},
   {550089, -1.2880859380002, -37.721862792967, 0.0020993804931635, 4.9879198074341, 100},
   {550089, 1.3115234369998, -40.009857177733, 0.0018991088867182, 1.9437299966812, 100},
   {550096, -1.2880859380002, -44.653869628905, 0.0024999237060541, 0.51272797584534, 50},
   {550096, 4.9111328119998, -43.686859130858, 0.0027993774414057, 2.4840800762177, 50},
   {550096, -0.58886718800022, -30.928863525389, 0.0018991088867182, 1.2407900094986, 55.000001192093},
   {550096, 5.0117187494998, -33.504852294921, 0.0027001953124994, 3.8271100521088, 55.000001192093},
   {550096, 7.9111328119998, -38.123870849608, 0.0027993774414057, 1.6366300582886, 60.000002384186},
   {550095, 11.0117187495, -42.715850830077, 0.0027993774414057, 0.25432598590851, 50},
   {550090, -3.3886718755002, -42.873870849608, -1.9975000762939, 2.812609910965, 220.00000476837},
   {550081, -2.5888671880002, -37.688873291014, -4.789299621582, 2.3577299118042, 69.999998807907},
   {550090, -2.6884765630002, -32.858856201171, -2.1976000213623, 4.2094402313232, 200},
   {550090, 6.5117187494998, -37.822845458983, -2.4984003448486, 1.9565000534058, 179.99999523163},
   {550090, 2.4111328119998, -34.937866210936, -2.3977991485596, 0.12733200192451, 209.99999046326},
   {550088, 5.1113281244998, -35.621856689452, -3.3526007080078, 0.79085797071457, 69.999998807907},
   {550089, 1.8115234369998, -41.030853271483, -0.051800384521485, 2.3293499946594, 89.999997615814},
   {550068, 2.7119140619998, -25.352874755858, 0.0029004669189447, 0.97823202610016, 179.99999523163},
   {550068, -3.5888671880002, -25.203857421874, 0.0029004669189447, 1.6183300018311, 179.99999523163},
   {550068, 4.8115234369998, -27.019866943358, 0.0029004669189447, 2.1052799224854, 179.99999523163},
   {550068, 8.1113281244998, -28.057861328124, 0.0029004669189447, 0.59338700771332, 179.99999523163},
   {550068, 10.911132812, -31.794860839842, 0.0029004669189447, 0.86042201519012, 179.99999523163},
   {550068, 13.411132812, -36.315856933592, 0.0029004669189447, 2.8082098960876, 179.99999523163},
   {550068, 14.211914062, -38.834869384764, 0.0029004669189447, 3.0595400333405, 179.99999523163},
   {550068, 18.1113281245, -40.489868164061, 0.0029004669189447, 5.1573300361633, 179.99999523163},
   {550068, 21.211914062, -38.20684814453, 0.0029004669189447, 5.2594299316406, 179.99999523163},
   {550068, 25.411132812, -36.352874755858, 0.0029004669189447, 5.3968801498413, 179.99999523163},
