--550068 -> 550103
FORESTABS_FIELD_OFFSETS = {
   {550079, -13248.799804688, 281.44400024414, 21.857099533081, 3.1105799674988, 69.999998807907},
   {550068, -13175.099609375, 279.96301269531, 21.857999801636, 2.4307301044464, 179.99999523163},
   {550068, -13171.599609375, 281.85501098633, 21.857999801636, 1.9359300136566, 179.99999523163},
   {550068, -13173.099609375, 282.55599975586, 21.857999801636, 0.43581598997116, 179.99999523163},
   {550090, -13176.099609375, 299.21600341797, 21.857799530029, 5.3956599235535, 89.999997615814},
   {550090, -13179, 298.79998779297, 21.8577003479, 1.5511399507523, 100},
   {550090, -13181.299804688, 300.00900268555, 21.858200073242, 1.2448400259018, 100},
   {550090, -13178.700195313, 294.23901367188, 21.657300949097, 4.0094399452209, 110.00000238419},
   {550068, -13195.599609375, 288.73498535156, 21.857999801636, 1.087700009346, 179.99999523163},
   {550068, -13192.200195313, 287.07598876953, 21.857999801636, 0.29444301128387, 179.99999523163},
   {550068, -13190.400390625, 287.65798950195, 21.857999801636, 4.5866498947144, 179.99999523163},
   {550068, -13185.700195313, 287.95401000977, 21.857999801636, 5.3092098236084, 179.99999523163},
   {550095, -13195.5, 311.9460144043, 21.857099533081, 4.9164600372314, 40.000000596046},
   {550095, -13198.200195313, 316.32699584961, 21.857500076294, 2.9883100986481, 50},
   {550090, -13181.099609375, 293.74301147461, 21.857900619507, 4.7634201049805, 120.00000476837},
   {550090, -13183.900390625, 292.89300537109, 21.357400894165, 0.27487599849701, 170.00000476837},
   {550090, -13187.200195313, 292.91198730469, 21.857900619507, 4.539589881897, 139.99999761581},
   {550090, -13184.099609375, 301.59600830078, 21.257699966431, 2.6153700351715, 179.99999523163},
   {550068, -13160.900390625, 269.95999145508, 21.857999801636, 3.0079898834229, 179.99999523163},
   {550068, -13160.900390625, 274.87899780273, 21.857999801636, 3.2200400829315, 179.99999523163},
   {550090, -13186.700195313, 304.81500244141, 21.357400894165, 0.5497710108757, 139.99999761581},
   {550068, -13184.700195313, 285.66101074219, 21.857799530029, 1.8220399618149, 179.99999523163},
   {550068, -13162, 280.57299804688, 21.857999801636, 3.3889000415802, 179.99999523163},
   {550068, -13163.5, 285.38101196289, 21.857999801636, 3.4635200500488, 179.99999523163},
   {550090, -13191, 292.83801269531, 21.157600402832, 2.7645900249481, 160.00000238419},
   {550090, -13194, 294.90899658203, 21.857400894165, 0.56783598661423, 129.99999523163},
   {550068, -13182.400390625, 284.70300292969, 21.857799530029, 2.3089900016785, 179.99999523163},
   {550090, -13198.700195313, 311.89801025391, 25.357000350952, 0.61780601739883, 160.00000238419},
   {550068, -13180.200195313, 287.82901000977, 21.857799530029, 2.8862600326538, 179.99999523163},
   {550090, -13189.700195313, 306.79299926758, 21.256999969482, 4.5702300071716, 160.00000238419},
   {550068, -13165.799804688, 290.08898925781, 21.857999801636, 3.6637899875641, 179.99999523163},
   {550068, -13172.700195313, 290.99798583984, 21.857999801636, 4.8615298271179, 179.99999523163},
   {550088, -13194.900390625, 314.8039855957, 23.561500549316, 2.6064100265503, 60.000002384186},
   {550096, -13192.200195313, 314.32598876953, 21.857599258423, 3.8434100151062, 44.999998807907},
   {550090, -13195.099609375, 298.50698852539, 21.357900619507, 2.6695599555969, 179.99999523163},
   {550068, -13166.799804688, 290.89401245117, 21.857999801636, 4.2803301811218, 179.99999523163},
   {550068, -13165.799804688, 280.27200317383, 21.857999801636, 6.2006301879883, 179.99999523163},
   {550068, -13177.599609375, 289.94400024414, 21.857799530029, 3.1768500804901, 179.99999523163},
   {550068, -13166.5, 279.23901367188, 21.857999801636, 1.3625799417496, 179.99999523163},
   {550068, -13176.099609375, 286.60699462891, 21.857799530029, 5.968939781189, 179.99999523163},
   {550079, -13198.099609375, 292.80099487305, 21.857099533081, 3.8449199199677, 69.999998807907},
   {550079, -13163.700195313, 288.04901123047, 21.8577003479, 0.23051899671555, 69.999998807907},
   {550079, -13161.700195313, 278.86999511719, 21.8577003479, 3.1521999835968, 69.999998807907},
   {550079, -13161.299804688, 270.53601074219, 21.8577003479, 3.0069000720978, 69.999998807907},
   {550100, -13193.099609375, 296.88800048828, 21.8577003479, 2.2678399085999, 129.99999523163},
   {550100, -13193.099609375, 296.51300048828, 21.8577003479, 3.4066600799561, 179.99999523163},
   {550100, -13192.400390625, 296.89300537109, 21.8577003479, 3.4066600799561, 150},
   {550100, -13192.299804688, 296.01901245117, 21.8577003479, 5.8076200485229, 139.99999761581},
   {550100, -13192.599609375, 296.1960144043, 21.8577003479, 4.0679697990417, 200},
   {550100, -13188.799804688, 304.95700073242, 21.858499526978, 1.0284700393677, 189.99999761581},
   {550100, -13188.700195313, 304.53698730469, 21.857900619507, 3.9265899658203, 170.00000476837},
   {550100, -13189.599609375, 304.71701049805, 21.857900619507, 3.9226698875427, 179.99999523163},
   {550100, -13188.5, 303.75601196289, 21.856899261475, 1.0009900331497, 179.99999523163},
   {550100, -13188.900390625, 304.17498779297, 21.856899261475, 0.93029999732971, 129.99999523163},
   {550100, -13190.299804688, 304.4580078125, 21.558599472046, 0.93029999732971, 179.99999523163},
   {550102, -13191.299804688, 302.29501342773, 22.457300186157, 2.2487900257111, 100},
   {550102, -13187.799804688, 296.48699951172, 22.457899093628, 3.854150056839, 100},
   {550102, -13187.799804688, 296.48699951172, 22.457300186157, 5.5097699165344, 110.00000238419},
   {550088, -13184, 289.07000732422, 21.857400894165, 1.284500002861, 100},
   {550103, -13189.299804688, 298.68701171875, 21.857999801636, 5.3496799468994, 150},
   {550098, -13196.900390625, 301.65399169922, 22.857999801636, 4.2650299072266, 100},
   {550098, -13186.299804688, 297.26098632813, 22.857999801636, 4.2650299072266, 100},
   {550098, -13176.400390625, 295.85198974609, 22.608400344849, 4.2650299072266, 50},
   {550098, -13170, 295.78201293945, 22.608400344849, 4.2650299072266, 50},
   {550098, -13163.099609375, 301.17700195313, 22.858100891113, 4.2650299072266, 100},
   {550098, -13164.700195313, 293.51599121094, 22.607400894165, 4.2650299072266, 50},
   {550096, -13174.700195313, 292.51599121094, 20.858400344849, 1.2273099422455, 30.000001192093},
   {550095, -13163.900390625, 291.08898925781, 21.857999801636, 0.73251098394394, 25},
   {550096, -13184.200195313, 305.30099487305, 21.857500076294, 4.1181898117065, 30.000001192093},
   {550096, -13180.700195313, 302.74600219727, 21.8577003479, 0.41398298740387, 34.999999403954},
   {550095, -13177.799804688, 300.33401489258, 21.3577003479, 5.773540019989, 31.000000238419},
   {550075, -13186.599609375, 307.58801269531, 21.857299804688, 4.5451698303223, 60.000002384186},
   {550071, -13186.599609375, 307.58801269531, 21.857299804688, 4.5451698303223, 100},
   {550071, -13194.700195313, 316.45001220703, 23.018699645996, 6.03741979599, 100},
   {550077, -13170, 287.93798828125, 21.8577003479, 6.0492000579834, 110.00000238419},
   {550076, -13170.799804688, 285.10299682617, 21.8577003479, 0.57497000694275, 179.99999523163},
   {550075, -13168.799804688, 284.0830078125, 21.8577003479, 1.7004499435425, 100},
   {550077, -13167.200195313, 286.82998657227, 21.8577003479, 3.1926999092102, 89.999997615814},
   {550071, -13183.099609375, 289.81399536133, 21.857999801636, 0.47679600119591, 80.000001192093},
   {550071, -13182.299804688, 289.78500366211, 21.857900619507, 6.1238098144531, 100},
   {550071, -13184.900390625, 289.99700927734, 22.212900161743, 3.7534699440002, 100},
   {550088, -13181.599609375, 305.92098999023, 21.357200622559, 3.8791298866272, 69.999998807907},
   {550069, -13167.200195313, 282.18301391602, 21.857500076294, 2.076630115509, 139.99999761581},
   {550069, -13168.599609375, 282.87298583984, 21.857500076294, 1.6053899526596, 139.99999761581},
   {550069, -13170.200195313, 284.49600219727, 21.857500076294, 0.12098699808121, 139.99999761581},
   {550069, -13171.799804688, 287.03698730469, 21.857500076294, 0.15240299701691, 139.99999761581},
   {550069, -13169.299804688, 288.52600097656, 21.857500076294, 4.3267998695374, 139.99999761581},
   {550069, -13172.400390625, 288.51800537109, 21.857500076294, 5.0807800292969, 139.99999761581},
   {550069, -13176.400390625, 269.61099243164, 21.857599258423, 1.5182000398636, 200},
   {550069, -13175, 273.04998779297, 21.857599258423, 1.2040400505066, 200},
   {550078, -13181, 278.26800537109, 21.857599258423, 0.51287400722504, 60.000002384186},
   {550101, -13185.799804688, 287.75201416016, 21.857599258423, 1.7970000505447, 200},
   {550075, -13169.200195313, 292.32501220703, 21.856700897217, 5.3900699615479, 69.999998807907},
   {550096, -13174.799804688, 301.09899902344, 21.358100891113, 4.9266800880432, 25},
   {550090, -13154.299804688, 301.48098754883, 21.857999801636, 6.0907697677612, 120.00000476837},
   {550090, -13163.200195313, 297.42599487305, 20.857500076294, 1.1402100324631, 150},
   {550086, -13185.599609375, 242.96200561523, 21.357000350952, 0.76568102836609, 40.000000596046},
   {550086, -13167.599609375, 262.07998657227, 21.857000350952, 0.70442301034927, 40.000000596046},
   {550068, -13173.5, 261.76400756836, 21.857400894165, 0.22421899437904, 179.99999523163},
   {550068, -13167, 255.45799255371, 21.857400894165, 1.5279799699783, 179.99999523163},
   {550068, -13172.900390625, 250.09199523926, 21.857400894165, 5.8358898162842, 179.99999523163},
   {550068, -13178.5, 242.41999816895, 21.857999801636, 2.9372999668121, 179.99999523163},
   {550068, -13182.700195313, 237.39599609375, 21.857999801636, 1.7788300514221, 179.99999523163},
   {550068, -13186.799804688, 235.57499694824, 21.857999801636, 4.056489944458, 179.99999523163},
   {550068, -13190.599609375, 233.09899902344, 21.857999801636, 6.0514001846313, 179.99999523163},
   {550068, -13192.700195313, 231.15299987793, 21.857999801636, 0.2158930003643, 179.99999523163},
   {550068, -13188, 232.25900268555, 21.857999801636, 1.8770099878311, 179.99999523163},
   {550068, -13182.799804688, 234.69000244141, 21.857999801636, 2.1519000530243, 179.99999523163},
   {550068, -13178.700195313, 237.37899780273, 21.857999801636, 2.1479699611664, 179.99999523163},
   {550068, -13175.400390625, 240.44500732422, 21.857999801636, 2.2186601161957, 179.99999523163},
   {550068, -13172.099609375, 243.3090057373, 21.857999801636, 2.4699900150299, 179.99999523163},
   {550068, -13169.200195313, 245.68899536133, 21.857999801636, 4.2449898719788, 179.99999523163},
   {550068, -13168.299804688, 247.19000244141, 21.857999801636, 4.1585898399353, 179.99999523163},
   {550068, -13166.700195313, 249.29299926758, 21.857999801636, 4.0525698661804, 179.99999523163},
   {550068, -13167.799804688, 249.08200073242, 21.857999801636, 2.4817700386047, 179.99999523163},
   {550068, -13165.099609375, 253.29899597168, 21.857999801636, 2.6309900283813, 179.99999523163},
   {550068, -13162.900390625, 258.28100585938, 21.857999801636, 2.9137399196625, 179.99999523163},
   {550068, -13161.599609375, 264.54299926758, 21.857999801636, 2.9647901058197, 179.99999523163},
   {550068, -13170.5, 256.33700561523, 21.857400894165, 0.86431902647018, 179.99999523163},
   {550079, -13162.299804688, 263.61401367188, 21.8577003479, 2.9715600013733, 69.999998807907},
   {550079, -13163.599609375, 256.96099853516, 21.8577003479, 2.9008700847626, 69.999998807907},
   {550079, -13165.900390625, 251.50999450684, 21.8577003479, 2.6063499450684, 69.999998807907},
   {550079, -13169.799804688, 245.70899963379, 21.8577003479, 2.4924700260162, 69.999998807907},
   {550079, -13173.299804688, 241.69999694824, 21.8577003479, 2.2804100513458, 69.999998807907},
   {550079, -13177.799804688, 238.01600646973, 21.8577003479, 2.2214999198914, 69.999998807907},
   {550079, -13182.400390625, 234.65199279785, 21.8577003479, 2.1626000404358, 69.999998807907},
   {550068, -13174.599609375, 246.875, 21.857400894165, 5.2704000473022, 179.99999523163},
   {550068, -13172.200195313, 249.63299560547, 21.857400894165, 5.5452899932861, 179.99999523163},
   {550068, -13173.700195313, 245.8809967041, 21.857400894165, 2.3055200576782, 179.99999523163},
   {550068, -13179.900390625, 247.25, 21.857400894165, 3.4365000724792, 179.99999523163},
   {550068, -13182.599609375, 249.14500427246, 21.857400894165, 4.1158599853516, 179.99999523163},
   {550068, -13187.200195313, 250.90800476074, 21.857400894165, 4.767749786377, 179.99999523163},
   {550068, -13190.5, 248.41600036621, 21.857400894165, 5.2232699394226, 179.99999523163},
   {550068, -13193.400390625, 244.46800231934, 21.857400894165, 6.2050199508667, 179.99999523163},
   {550068, -13191.700195313, 240.08299255371, 21.857400894165, 0.49909898638725, 179.99999523163},
   {550068, -13187.599609375, 237.14199829102, 21.857400894165, 0.91535997390747, 179.99999523163},
   {550068, -13191.5, 242.37199401855, 21.857400894165, 6.1775298118591, 179.99999523163},
   {550068, -13188.799804688, 248.29899597168, 21.857400894165, 5.1133198738098, 179.99999523163},
   {550068, -13186.700195313, 248.58000183105, 21.857400894165, 4.4692897796631, 179.99999523163},
   {550068, -13182.5, 246.98300170898, 21.857999801636, 3.8095600605011, 179.99999523163},
   {550068, -13180.5, 243.22700500488, 21.857999801636, 3.0280900001526, 179.99999523163},
   {550068, -13163.599609375, 257.5950012207, 21.857999801636, 2.0227799415588, 179.99999523163},
   {550068, -13170.900390625, 256.47500610352, 21.857999801636, 0.75436300039291, 179.99999523163},
   {550068, -13173.400390625, 262.31900024414, 21.857999801636, 0.23992699384689, 179.99999523163},
   {550068, -13176.599609375, 265.16198730469, 21.857999801636, 1.1588399410248, 179.99999523163},
   {550068, -13180.5, 263.63800048828, 21.857999801636, 4.9640998840332, 179.99999523163},
   {550068, -13182.099609375, 259.4460144043, 21.857999801636, 5.2664799690247, 179.99999523163},
   {550068, -13179.799804688, 254.04100036621, 21.857999801636, 4.6303000450134, 179.99999523163},
   {550068, -13180.299804688, 252.27600097656, 21.857999801636, 3.9312999248505, 179.99999523163},
   {550068, -13181.799804688, 255.27600097656, 21.857999801636, 0.16924199461937, 179.99999523163},
   {550068, -13178.299804688, 255.92399597168, 21.857999801636, 0.25956299901009, 179.99999523163},
   {550068, -13174.900390625, 256.91198730469, 21.857999801636, 0.44413098692894, 179.99999523163},
   {550068, -13177.400390625, 249.35699462891, 21.857999801636, 5.1840100288391, 179.99999523163},
   {550068, -13185.700195313, 256.26300048828, 21.857999801636, 2.8631598949432, 179.99999523163},
   {550068, -13188.099609375, 256.62100219727, 21.857999801636, 3.1026999950409, 179.99999523163},
   {550068, -13190.700195313, 256.46798706055, 21.857999801636, 3.330470085144, 179.99999523163},
   {550068, -13193.900390625, 255.16900634766, 21.857999801636, 3.7860000133514, 179.99999523163},
   {550068, -13193.900390625, 255.16900634766, 21.857999801636, 3.7860000133514, 100},
   {550068, -13198, 251.2140045166, 21.857999801636, 4.473219871521, 179.99999523163},
   {550068, -13198.099609375, 249.4759979248, 21.857999801636, 4.7323999404907, 179.99999523163},
   {550068, -13197.700195313, 245.57299804688, 21.857999801636, 4.8502101898193, 179.99999523163},
   {550068, -13197.299804688, 242.76600646973, 21.857999801636, 4.9366102218628, 179.99999523163},
   {550068, -13196.5, 240.58799743652, 21.857999801636, 5.1957898139954, 179.99999523163},
   {550068, -13196.5, 240.58799743652, 21.857999801636, 5.2075700759888, 100},
   {550068, -13195.299804688, 238.28799438477, 21.857999801636, 5.2311301231384, 179.99999523163},
   {550068, -13199.099609375, 240.07699584961, 21.857999801636, 3.6435399055481, 179.99999523163},
   {550075, -13170.299804688, 263.24499511719, 21.857400894165, 6.2015800476074, 89.999997615814},
   {550075, -13169.099609375, 259.56298828125, 21.857400894165, 1.0022399425507, 120.00000476837},
   {550075, -13165.299804688, 262.125, 21.857400894165, 0.77840197086334, 100},
   {550076, -13165.799804688, 259.39199829102, 21.857400894165, 1.2166500091553, 179.99999523163},
   {550076, -13167.299804688, 264.54901123047, 21.857400894165, 4.6056499481201, 200},
   {550068, -13198.299804688, 252.96299743652, 21.857500076294, 5.2849998474121, 179.99999523163},
   {550072, -13187.400390625, 245.37399291992, 21.857500076294, 5.2064599990845, 60.000002384186},
   {550072, -13187.900390625, 244.01400756836, 21.857500076294, 5.5009799003601, 80.000001192093},
   {550072, -13185.799804688, 244.76899719238, 21.857500076294, 4.3126702308655, 100},
   {550076, -13183.400390625, 242.6549987793, 21.857500076294, 3.4330298900604, 170.00000476837},
   {550077, -13185.700195313, 240.65199279785, 21.857500076294, 1.5716300010681, 100},
   {550077, -13187.400390625, 241.9759979248, 21.857500076294, 0.45086801052094, 80.000001192093},
   {550069, -13187.900390625, 244.08099365234, 21.857099533081, 5.3988699913025, 139.99999761581},
   {550069, -13188.900390625, 244.85499572754, 21.857099533081, 5.8033499717712, 139.99999761581},
   {550069, -13188.5, 240.90199279785, 21.857099533081, 0.30555900931358, 139.99999761581},
   {550069, -13184.599609375, 239.42300415039, 21.857099533081, 1.8056700229645, 139.99999761581},
   {550069, -13187.400390625, 239.27200317383, 21.857099533081, 1.2558900117874, 139.99999761581},
   {550069, -13183.700195313, 240.81500244141, 21.857099533081, 2.1551699638367, 139.99999761581},
   {550069, -13183.799804688, 243.71200561523, 21.857099533081, 3.6906299591064, 139.99999761581},
   {550069, -13170.299804688, 260.56500244141, 21.857099533081, 0.49405199289322, 139.99999761581},
   {550069, -13168.799804688, 259.79800415039, 21.857099533081, 6.2824401855469, 139.99999761581},
   {550069, -13167, 258.90899658203, 21.857099533081, 6.0468201637268, 139.99999761581},
   {550069, -13164.900390625, 259.74200439453, 21.857099533081, 1.8095899820328, 139.99999761581},
   {550069, -13164.900390625, 260.99600219727, 21.857099533081, 2.6224799156189, 139.99999761581},
   {550069, -13165.400390625, 262.70300292969, 21.859300613403, 4.1068801879883, 139.99999761581},
   {550069, -13166.5, 264.1549987793, 21.858299255371, 4.7587699890137, 139.99999761581},
   {550069, -13169.400390625, 264.14300537109, 21.857500076294, 5.8740301132202, 139.99999761581},
   {550069, -13171.099609375, 264.84600830078, 21.857500076294, 4.3542799949646, 139.99999761581},
   {550069, -13188.299804688, 242.7440032959, 21.857599258423, 0.10998199880123, 139.99999761581},
   {550069, -13183.900390625, 254.375, 21.857599258423, 5.5920600891113, 200},
   {550069, -13175.900390625, 244.99200439453, 21.857599258423, 0.63227099180222, 200},
   {550069, -13172.599609375, 241.36700439453, 21.857599258423, 5.8418197631836, 200},
   {550069, -13176.900390625, 256.41299438477, 21.857599258423, 0.39900699257851, 200},
   {550069, -13174.799804688, 252.73100280762, 21.857599258423, 5.2763299942017, 200},
   {550079, -13175, 257.95999145508, 21.857599258423, 5.806459903717, 60.000002384186},
   {550079, -13198.799804688, 234.66600036621, 21.857599258423, 4.820779800415, 60.000002384186},
   {550078, -13186.400390625, 254.23399353027, 21.857599258423, 5.1624298095703, 60.000002384186},
   {550078, -13178.900390625, 265.95001220703, 21.857599258423, 5.9871001243591, 60.000002384186},
   {550101, -13170.599609375, 262.45498657227, 21.857599258423, 6.1049098968506, 170.00000476837},
   {550101, -13186, 246.15899658203, 21.857599258423, 4.5262598991394, 139.99999761581},
   {550101, -13185.099609375, 245.6009979248, 21.857599258423, 2.3035800457001, 100},
   {550068, -13200.400390625, 292.1780090332, 21.857099533081, 0.67978101968765, 179.99999523163},
   {550090, -13211.900390625, 315.56799316406, 24.357200622559, 0.057408101856709, 229.99999523163},
   {550085, -13240.599609375, 272.74301147461, 21.857000350952, 5.7584600448608, 100},
   {550086, -13222.200195313, 302.89199829102, 18.357000350952, 1.1520999670029, 50},
   {550090, -13208.900390625, 312.88101196289, 22.959499359131, 5.1531400680542, 60.000002384186},
   {550090, -13204.799804688, 311.19100952148, 23.894100189209, 2.2611300945282, 80.000001192093},
   {550090, -13202, 308.43200683594, 22.935699462891, 5.453770160675, 100},
   {550090, -13200.700195313, 311.76998901367, 21.857500076294, 3.6379399299622, 100},
   {550089, -13203.900390625, 309.82800292969, 21.857900619507, 4.9879198074341, 100},
   {550089, -13206.5, 312.11599731445, 21.858100891113, 1.9437299966812, 100},
   {550096, -13203.900390625, 316.76000976563, 21.857500076294, 0.51272797584534, 50},
   {550096, -13210.099609375, 315.79299926758, 21.857200622559, 2.4840800762177, 50},
   {550096, -13204.599609375, 303.03500366211, 21.858100891113, 1.2407900094986, 55.000001192093},
   {550096, -13210.200195313, 305.61099243164, 21.857299804688, 3.8271100521088, 55.000001192093},
   {550096, -13213.099609375, 310.23001098633, 21.857200622559, 1.6366300582886, 60.000002384186},
   {550095, -13216.200195313, 314.8219909668, 21.857200622559, 0.25432598590851, 50},
   {550090, -13201.799804688, 314.98001098633, 23.857500076294, 2.812609910965, 220.00000476837},
   {550081, -13202.599609375, 309.79501342773, 26.649299621582, 2.3577299118042, 69.999998807907},
   {550090, -13202.5, 304.96499633789, 24.057600021362, 4.2094402313232, 200},
   {550090, -13211.700195313, 309.9289855957, 24.358400344849, 1.9565000534058, 179.99999523163},
   {550090, -13207.599609375, 307.04400634766, 24.25779914856, 0.12733200192451, 209.99999046326},
   {550088, -13210.299804688, 307.72799682617, 25.212600708008, 0.79085797071457, 69.999998807907},
   {550089, -13207, 313.1369934082, 21.911800384521, 2.3293499946594, 89.999997615814},
   {550068, -13207.900390625, 297.45901489258, 21.857099533081, 0.97823202610016, 179.99999523163},
   {550068, -13201.599609375, 297.30999755859, 21.857099533081, 1.6183300018311, 179.99999523163},
   {550068, -13210, 299.12600708008, 21.857099533081, 2.1052799224854, 179.99999523163},
   {550068, -13213.299804688, 300.16400146484, 21.857099533081, 0.59338700771332, 179.99999523163},
   {550068, -13216.099609375, 303.90100097656, 21.857099533081, 0.86042201519012, 179.99999523163},
   {550068, -13218.599609375, 308.42199707031, 21.857099533081, 2.8082098960876, 179.99999523163},
   {550068, -13219.400390625, 310.94100952148, 21.857099533081, 3.0595400333405, 179.99999523163},
   {550068, -13223.299804688, 312.59600830078, 21.857099533081, 5.1573300361633, 179.99999523163},
   {550068, -13226.400390625, 310.31298828125, 21.857099533081, 5.2594299316406, 179.99999523163},
   {550068, -13230.599609375, 308.45901489258, 21.857099533081, 5.3968801498413, 179.99999523163},
   {550068, -13233.200195313, 306.22198486328, 21.857099533081, 5.471489906311, 179.99999523163},
   {550068, -13235.799804688, 303.18899536133, 21.857099533081, 5.5343198776245, 179.99999523163},
   {550068, -13238.799804688, 300.58499145508, 21.857099533081, 5.3890199661255, 179.99999523163},
   {550068, -13240.400390625, 298.20098876953, 21.857099533081, 2.5655200481415, 179.99999523163},
   {550068, -13242.700195313, 295.42498779297, 21.857099533081, 2.7186698913574, 179.99999523163},
   {550068, -13245.099609375, 289.69100952148, 21.857099533081, 2.7186698913574, 179.99999523163},
   {550068, -13246.900390625, 283.97399902344, 21.857099533081, 2.8561100959778, 179.99999523163},
   {550068, -13247.799804688, 286.67098999023, 21.857099533081, 1.2224899530411, 179.99999523163},
   {550068, -13247.799804688, 286.67098999023, 21.857099533081, 1.2224899530411, 100},
   {550068, -13246.5, 289.58599853516, 21.857099533081, 1.1243100166321, 179.99999523163},
   {550068, -13245.799804688, 291.81500244141, 21.857099533081, 1.3128099441528, 179.99999523163},
   {550068, -13248.5, 281.72698974609, 21.857099533081, 3.252739906311, 179.99999523163},
   {550068, -13248, 276.50100708008, 21.857099533081, 3.225250005722, 179.99999523163},
